throughput,latency,threads,p99 latency
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
0.0,0.0,-1,0.0
